  1500.000000  1500.913965     4.367459     0.000049    -7.894823     0.004630    -7.890193
  1480.000000  1479.646883   436.715468     0.004915    -7.885232     0.462948    -7.422284
  1460.000000  1460.049338   433.667163     0.004850    -7.892474     0.456508    -7.435966
  1440.000000  1439.739152   429.949456     0.004840    -7.913549     0.448714    -7.464835
  1420.000000  1420.273572   428.067131     0.004837    -7.915806     0.444794    -7.471012
  1400.000000  1399.659878   424.602946     0.004794    -7.916346     0.437624    -7.478722
  1380.000000  1380.265206   420.927786     0.004731    -7.946725     0.430081    -7.516643
  1360.000000  1360.955803   417.784151     0.004699    -7.950716     0.423681    -7.527035
  1340.000000  1340.498498   414.665924     0.004704    -7.964140     0.417380    -7.546760
  1320.000000  1319.282936   412.180401     0.004653    -7.944226     0.412392    -7.531834
  1300.000000  1301.023145   410.077054     0.004600    -7.988100     0.408194    -7.579906
  1280.000000  1280.307240   405.688825     0.004580    -7.988478     0.399504    -7.588974
  1260.000000  1260.365365   401.894197     0.004555    -7.988754     0.392065    -7.596689
  1240.000000  1240.614172   399.856893     0.004492    -7.988171     0.388101    -7.600070
  1220.000000  1219.932797   396.413512     0.004487    -8.015002     0.381445    -7.633557
  1200.000000  1200.183951   393.943055     0.004487    -8.029626     0.376706    -7.652920
  1180.000000  1179.739705   389.474529     0.004420    -8.000385     0.368208    -7.632177
  1160.000000  1159.466190   388.329996     0.004379    -8.061657     0.366048    -7.695609
  1140.000000  1139.720644   382.476375     0.004326    -8.046764     0.355095    -7.691669
  1120.000000  1120.007150   380.725166     0.004294    -8.065745     0.351851    -7.713894
  1100.000000  1100.413604   377.465902     0.004276    -8.093402     0.345853    -7.747549
  1080.000000  1079.715980   372.409086     0.004222    -8.103759     0.336648    -7.767111
  1060.000000  1060.569684   369.186862     0.004174    -8.075255     0.330848    -7.744407
  1040.000000  1040.417701   365.312376     0.004134    -8.115657     0.323940    -7.791718
  1020.000000  1019.562842   361.275790     0.004110    -8.140214     0.316820    -7.823393
  1000.000000  1000.275388   359.747325     0.004036    -8.126622     0.314146    -7.812477
   980.000000   980.292711   354.755548     0.004041    -8.141915     0.305488    -7.836428
   960.000000   959.913106   352.739961     0.003969    -8.153786     0.302027    -7.851759
   940.000000   939.952903   347.949174     0.003909    -8.172797     0.293878    -7.878919
   920.000000   920.196960   344.902492     0.003912    -8.192203     0.288754    -7.903449
   900.000000   900.050961   341.721347     0.003847    -8.170136     0.283452    -7.886683
   880.000000   880.434886   336.943522     0.003825    -8.212087     0.275581    -7.936506
   860.000000   859.986860   332.594123     0.003789    -8.213767     0.268512    -7.945255
   840.000000   839.816444   330.303071     0.003723    -8.206233     0.264826    -7.941406
   820.000000   819.763483   326.029983     0.003691    -8.225742     0.258018    -7.967723
   800.000000   800.043953   322.819293     0.003673    -8.239605     0.252962    -7.986643
   780.000000   779.614311   318.305156     0.003591    -8.245792     0.245937    -7.999856
   760.000000   759.996076   313.324272     0.003567    -8.270616     0.238300    -8.032317
   740.000000   740.516928   310.535857     0.003511    -8.280617     0.234077    -8.046540
   720.000000   720.317139   306.568477     0.003474    -8.278002     0.228135    -8.049867
   700.000000   699.858471   301.582918     0.003407    -8.304567     0.220775    -8.083792
   680.000000   679.752952   297.909228     0.003368    -8.304309     0.215429    -8.088881
   660.000000   659.756346   293.103308     0.003320    -8.308221     0.208534    -8.099686
   640.000000   639.838679   288.834033     0.003295    -8.331706     0.202504    -8.129202
   620.000000   620.316345   284.402197     0.003213    -8.346449     0.196337    -8.150112
   600.000000   599.833198   279.917738     0.003167    -8.347777     0.190194    -8.157583
   580.000000   579.823202   275.820702     0.003124    -8.369845     0.184667    -8.185177
   560.000000   559.866114   270.877525     0.003054    -8.374962     0.178108    -8.196855
   540.000000   539.772142   265.794666     0.003017    -8.371338     0.171486    -8.199852
   520.000000   519.965362   262.570186     0.002941    -8.405912     0.167351    -8.238561
   500.000000   499.837360   256.567936     0.002899    -8.422064     0.159787    -8.262277
   480.000000   479.813021   252.565354     0.002822    -8.472440     0.154841    -8.317599
   460.000000   460.433270   246.431757     0.002768    -8.489528     0.147411    -8.342117
   440.000000   440.067676   241.184374     0.002730    -8.504030     0.141200    -8.362830
   420.000000   420.402139   235.831172     0.002663    -8.512415     0.135002    -8.377413
   400.000000   399.984344   230.167818     0.002609    -8.516423     0.128596    -8.387828
   380.000000   379.863683   224.898773     0.002546    -8.520510     0.122775    -8.397735
   360.000000   359.981699   220.094927     0.002489    -8.533445     0.117587    -8.415858
   340.000000   339.753122   214.216997     0.002400    -8.541653     0.111390    -8.430263
   320.000000   319.812110   207.533434     0.002353    -8.547815     0.104548    -8.443268
   300.000000   299.804188   201.853340     0.002293    -8.556242     0.098904    -8.457338
   280.000000   280.118904   194.774226     0.002198    -8.561522     0.092088    -8.469434
   260.000000   260.080985   187.825641     0.002121    -8.572581     0.085635    -8.486946
   240.000000   239.865982   181.428095     0.002048    -8.578151     0.079901    -8.498250
   220.000000   219.929550   173.835880     0.001963    -8.584901     0.073353    -8.511547
   200.000000   199.858444   166.967354     0.001893    -8.591148     0.067672    -8.523477
   180.000000   180.021131   159.188427     0.001808    -8.599135     0.061513    -8.537622
   160.000000   159.783635   150.782455     0.001721    -8.606436     0.055189    -8.551247
   140.000000   140.041884   141.812745     0.001606    -8.612437     0.048818    -8.563619
   120.000000   120.009612   132.836341     0.001510    -8.617737     0.042834    -8.574903
   100.000000   100.027237   123.460301     0.001390    -8.624329     0.037002    -8.587327
