        0.107       -0.146       -2.382
       -0.890       -1.984        0.364
        2.222       -0.806       -1.504
        0.754       -0.092       -1.319
       -1.055       -1.572       -0.784
       -0.805       -1.089        1.334
       -1.388        1.170       -0.811
        0.158       -1.386       -0.637
       -1.849       -0.889       -1.735
        0.372       -0.532        2.311
       -1.828       -1.989       -0.437
        0.737        0.156       -0.147
       -0.681       -0.268        0.766
        0.319        0.715        0.574
       -0.636        0.989        2.504
       -0.684        2.277        0.884
       -1.788        1.782       -0.093
       -1.435       -1.230       -1.272
        1.381        0.195        0.934
       -0.755       -1.317        0.177
       -1.047       -1.187        1.952
        0.483       -0.219       -0.683
        2.302       -1.426        0.608
        1.051        1.544        1.016
        1.315       -1.120       -0.902
       -1.216        0.508       -0.878
       -1.060       -0.204       -0.932
        1.222        0.870        0.962
       -1.009        1.077        0.840
       -0.995        2.340       -0.844
        1.782        1.212       -1.308
       -0.386       -1.743       -0.936
        2.549        0.578       -0.352
        0.726       -2.710       -1.056
       -0.832       -0.799        2.496
       -1.765        1.498       -1.278
        1.630        0.321        0.283
       -2.341       -1.139       -0.450
       -2.012        1.421       -0.643
        0.923       -2.033        0.314
        2.171        0.891       -0.819
        1.206        1.124        2.101
       -0.652       -1.419        2.431
        1.254       -2.394       -0.792
        1.194       -1.657        0.851
       -1.046       -1.430        0.779
       -0.343        0.901        0.709
       -0.442        0.343        2.458
       -0.140       -0.260       -1.733
       -0.680       -1.910       -1.880
       -0.639       -1.739        1.289
        1.149        2.156       -0.734
       -0.393        2.370        0.194
       -0.559        0.043       -2.223
       -0.509       -1.195       -0.501
        0.268       -1.916       -1.097
       -0.540       -1.270       -2.070
       -0.128       -1.262        1.223
       -0.711       -0.041        1.920
       -2.455       -0.630       -0.003
       -0.786       -1.441       -1.423
        0.640       -2.211       -0.612
       -1.334        2.431        0.967
       -1.186       -0.759        0.874
        1.719       -1.413       -0.434
       -0.252        1.690        0.140
        0.276        1.956       -1.143
        1.331        1.483       -0.866
        2.463       -0.435       -0.930
        0.444       -1.264       -1.298
       -1.557       -0.695       -0.854
       -1.701       -0.019       -0.775
        1.887        0.420       -0.355
        0.832        0.690       -1.926
       -2.094       -1.016       -1.100
        0.632        1.884        0.516
       -1.475        1.590       -1.885
        1.103       -1.474       -1.502
        0.527       -1.190        2.205
       -1.027        1.333        2.050
        1.317       -2.357        0.770
       -0.447       -0.135        0.103
        1.534       -0.738       -0.340
       -0.587        0.762        1.351
        1.487       -0.247        2.014
        1.641       -0.899        1.935
       -0.797        1.418        1.417
       -2.331        0.175       -0.626
       -1.880        0.691       -0.689
       -2.510        1.104        0.616
       -1.422       -1.135        0.303
        0.254       -0.603       -1.218
        1.398       -0.053       -0.272
        0.366        2.844       -0.114
       -0.838        0.173       -0.388
        0.026        1.836       -0.502
       -0.095        1.030        0.071
       -0.223        1.469       -1.075
       -0.301       -2.256       -1.394
        2.537       -1.269       -0.021
        1.582        1.900        1.270
       -1.243       -0.526        2.049
        1.366        1.527       -1.777
        0.949        2.083        1.438
        0.063        0.376        0.014
       -0.033       -0.444        0.582
       -1.637        0.796       -1.350
       -0.313        0.409       -1.685
        0.528        1.309        2.257
       -0.173       -0.012       -0.520
       -1.922        1.141       -1.822
        1.469        1.208        1.486
        0.612       -0.647        0.471
       -1.273        0.958        1.520
       -1.110        0.047        0.303
        1.281       -0.852        0.288
        0.469        0.039        0.506
        0.347        0.195       -1.830
       -1.890        1.159        1.640
        0.914       -2.105       -1.306
        0.520       -1.481        1.021
       -1.496       -0.902        1.485
       -0.194        1.186       -2.217
       -1.527        2.125        0.434
       -0.265       -0.605        1.258
       -1.433        1.636        1.583
        0.280       -1.837        0.487
       -0.388       -0.626       -2.266
        0.693        1.410       -1.887
        0.173        1.162       -0.586
       -0.008       -0.719       -0.586
       -0.888       -0.864       -0.999
       -0.021       -2.079       -0.460
       -1.676       -0.272       -1.952
        0.147        2.727        0.544
        1.813       -0.613       -1.000
       -2.068       -0.943        0.443
        2.213       -0.921       -0.507
       -1.764        0.235        0.437
       -0.173        2.522       -0.464
        0.444        1.302       -1.233
       -0.936       -2.095       -1.211
        0.338       -2.415       -1.534
        1.022        2.659       -0.278
        0.593        0.578       -1.293
        0.476       -2.841       -0.437
       -1.166       -1.013       -0.351
       -0.563       -2.421       -0.732
       -0.943       -0.132        2.543
       -1.156        1.577       -0.268
       -0.359        2.142       -1.009
        0.203       -2.972        0.225
       -1.262        2.250       -0.209
        1.816       -0.519       -1.949
       -1.020        2.599        0.369
        1.212       -1.880       -0.359
        0.690        0.649        2.243
        0.747       -0.338       -2.484
       -0.815       -0.083       -1.576
       -1.197        0.217       -2.068
       -1.974       -1.489        0.012
       -0.315        0.677       -0.492
        1.009        0.266       -0.779
        1.555       -0.480        0.860
       -1.343        0.896       -1.994
        0.143       -2.470        0.685
        0.447        1.004       -2.387
        0.532        2.403        0.978
        0.678       -0.891       -0.736
       -0.772        1.227        0.207
       -0.191       -2.718       -0.240
        1.117       -0.171        0.369
       -1.312       -1.678       -0.119
        0.839        0.965       -0.745
        1.568       -0.987       -1.535
       -0.978        0.862       -0.338
       -0.531        1.798        1.945
       -0.134       -0.997        2.375
        1.845       -2.048       -0.512
       -1.303       -1.743       -1.723
        2.031       -0.240       -0.434
        0.283       -0.810       -2.388
       -1.280        1.973       -1.358
        0.185        1.374        0.615
       -2.028        0.121        1.074
        0.510       -1.698       -0.169
        1.922        1.497        0.207
       -2.284        1.293       -0.012
        1.553       -1.994        1.281
       -0.260        2.999        0.031
        1.172       -0.670       -2.025
        1.720        1.358        0.852
        0.456        0.255        1.708
        2.074       -1.784        0.066
        1.804        2.013        0.629
       -0.668       -0.517       -0.436
       -1.966       -1.529       -1.545
        1.028       -0.020       -1.965
       -0.121       -1.593       -1.575
        1.335        0.445        2.088
        0.936       -1.758        1.495
       -0.114       -1.533        0.008
       -0.918       -0.639        0.217
       -1.594       -0.475        0.383
        0.690        1.679       -0.696
       -0.188        0.229        0.652
        0.937        1.792       -1.323
       -2.038        1.631        0.523
       -0.506       -2.276        0.867
       -1.143       -2.071        1.015
        0.664       -1.136       -1.946
        0.028       -1.941        1.162
        1.431        2.357        0.184
       -2.232       -0.526       -0.645
        1.141       -0.400       -0.817
       -0.371       -0.400       -1.097
        0.285        2.264        1.590
        2.004       -1.270       -1.100
       -1.529        1.900       -0.739
        1.139        1.166       -2.282
        1.936       -1.053        0.132
        0.404        1.756        1.140
        0.114       -1.458       -2.212
       -0.116        2.569        1.130
        0.300        0.943        1.769
        1.417       -0.307       -1.469
        2.340       -1.598       -0.562
       -1.353        0.152        2.094
       -0.044       -2.111       -1.998
       -1.314       -0.566       -1.485
        2.373        1.259       -0.281
        2.200       -0.744        0.675
        0.825       -1.591       -0.845
        1.874        0.670        0.812
        1.233        0.651       -0.235
       -0.491        2.876        0.657
       -0.394        2.416        1.727
        1.283        0.474       -2.347
        0.103       -0.901        1.755
        1.996        1.524       -0.766
        1.559       -2.219        0.115
        0.839        1.171        0.456
        1.548        1.822       -0.277
        1.822       -1.899        0.677
        1.448       -1.535        0.219
        1.436       -1.280        1.407
        1.685        0.085       -0.936
       -1.373       -0.082        0.933
       -0.498        1.588        0.788
       -0.665       -1.848       -0.304
       -1.048       -2.571        0.551
       -1.978       -0.139       -0.108
        1.944        0.542       -1.394
        0.203        0.151        2.331
       -0.623        2.057       -0.370
       -1.821       -0.810       -0.169
       -2.582        0.045        0.011
        0.278       -1.578        1.664
