        2.569        1.438        1.047
        0.376       -3.004        1.100
        2.399        1.614        1.693
        0.003        1.201       -0.688
       -0.885       -1.761       -1.840
        0.165       -2.672       -0.244
        0.954        0.689       -1.831
        0.990        0.285        2.224
       -2.359        1.872       -0.058
        0.494       -1.914       -2.589
        2.157       -2.058       -1.730
       -0.386       -0.403        1.863
        0.654       -0.587        0.945
       -1.039        2.783       -0.491
        0.481        2.329       -2.292
        2.506        0.803       -0.689
       -1.877       -2.595        0.093
        1.413       -3.163        0.196
        2.339        0.936       -0.032
       -1.107        1.488        2.070
       -0.284       -2.753        0.912
       -2.026       -0.263        1.055
       -0.127       -3.247        0.016
        3.296       -0.133       -0.679
       -3.262        0.403       -0.752
        1.824       -2.315        0.096
        2.009       -2.453       -0.562
       -1.842       -1.236       -0.708
        0.057        1.916       -0.828
       -2.736       -0.237        1.123
       -0.944       -2.341        0.021
        2.187        0.145       -1.387
        0.888        0.015       -3.557
        1.137        2.018        1.642
       -2.034        0.883        0.556
        0.581        1.466       -0.951
       -1.005        0.045       -0.375
       -2.901       -1.072        0.226
        1.035        1.889       -0.580
       -0.965       -1.979        1.567
        0.354        0.966       -2.044
       -1.848        2.384        1.361
       -0.187        1.356       -0.036
       -0.541       -1.591        1.980
        0.818        0.311       -0.687
        0.425        1.612       -0.284
        3.047       -1.150       -1.270
        0.455        0.057        1.141
        0.527       -1.801        1.044
        1.614        2.152       -0.836
        0.299       -2.529        1.983
       -0.356       -2.595        0.208
        2.605       -2.179       -0.846
        1.330        2.411        0.514
       -0.204        1.434       -1.896
       -2.775       -1.559       -0.621
       -0.729        1.840       -1.755
        2.550       -0.626       -2.267
       -1.034       -1.818        0.888
        0.914       -1.005       -2.617
       -2.471       -1.014       -0.911
       -0.252       -2.560       -1.163
        1.907       -0.353       -2.454
        0.776        2.823        0.652
       -1.600        0.149        1.441
        1.636        1.610       -0.337
        2.000        1.805       -2.147
        1.537       -0.753       -2.875
        2.681        0.700       -1.391
        0.956        1.150        3.027
        1.078        0.321        0.871
        0.160        1.115       -3.246
       -2.323        1.597       -1.738
        1.070       -1.559        2.129
       -1.810        0.472       -1.757
        2.050       -0.248       -0.243
        0.831        2.034       -1.778
       -2.514        1.065       -0.928
        0.447        1.080        0.175
        2.292       -1.956        0.479
       -2.234        1.165        1.726
        1.832        1.347        1.984
        0.986       -3.087       -0.695
        1.692       -2.155        0.777
