        1.391       -0.811       -0.222
        0.899        1.237       -1.213
       -0.295        1.083        0.145
       -0.689        2.543       -0.161
        0.756        1.407       -1.899
       -0.626        0.548        0.471
        1.971       -0.047        0.051
       -1.895       -0.387       -0.799
       -0.435       -1.033       -1.717
        1.372       -1.750        0.486
       -0.913        1.138       -1.838
        2.146       -0.456       -1.054
       -0.356       -1.436       -0.087
       -1.769       -0.547       -0.160
        2.077        0.878        0.875
        0.906       -1.264       -1.472
       -0.628        0.319       -1.349
        1.351        1.093       -1.745
       -1.562        0.127       -1.132
        1.176        1.504       -0.629
       -1.210       -1.365       -0.850
        1.962        0.874       -0.720
       -0.088        2.251       -0.038
        0.376        1.128        0.229
        0.214        2.254       -1.210
        0.708       -0.880       -0.329
        0.943       -1.603        1.025
        0.394        0.919       -1.579
        0.872        0.723       -2.112
       -0.035        2.027       -1.812
       -0.365        0.555       -0.731
       -0.964       -0.192       -1.004
       -1.944        0.799        0.223
       -0.601       -2.638        0.010
       -1.795       -1.039       -0.986
        1.080        0.279        1.104
       -1.605        0.362        0.663
       -1.039       -0.702       -1.856
        1.386        0.147       -0.976
       -0.100       -1.473       -1.295
        1.413        0.802        0.758
       -1.416       -0.977        0.262
        1.121       -2.000       -0.105
       -0.752        0.265        1.397
       -0.770       -1.560       -1.392
       -0.188        0.399       -0.045
        0.335       -0.437       -0.755
       -0.151        1.008        1.731
       -0.310       -0.843        1.622
        1.268       -0.115       -0.037
        0.593       -2.086        1.350
        0.066        0.390       -1.264
        0.717       -1.189        2.155
        0.494        0.474        0.051
       -1.059       -0.462       -0.055
       -0.387       -2.418        0.650
       -0.059        0.328        1.519
        0.589       -0.201       -0.135
       -0.689        0.030       -0.397
       -1.454        0.180        1.301
        1.818       -0.967       -0.741
        0.283        1.800        0.401
        0.746       -0.236        1.424
       -1.162        1.151       -0.642
        0.388        0.188        1.005
        0.388       -0.776        1.728
        0.516       -1.776       -1.159
        1.582       -1.204       -1.349
        0.850       -0.938        1.222
        2.394       -0.201       -0.466
       -0.476        1.241       -0.526
        0.680        0.066       -1.091
        1.132       -1.042       -0.825
        0.978       -0.008        2.056
        1.120       -0.068       -1.609
       -0.991        0.040        0.795
       -1.145        0.199        0.146
       -0.808       -1.317        0.428
        0.331       -2.328        0.729
       -0.560        1.647       -2.140
        0.606        2.333        0.081
       -0.745        0.980       -1.170
        1.263        0.795       -0.809
       -0.015       -1.896        0.320
       -2.033        0.511        1.182
        1.709        0.686       -1.344
       -1.084        0.682        0.988
        0.266       -0.958       -1.635
        0.315        1.590       -1.411
       -1.247        0.646       -1.507
        2.321        0.456       -0.239
       -1.327       -1.653        0.076
        0.454       -1.098       -0.981
        0.040       -0.338        1.322
        1.306        1.460        0.958
       -1.698        1.008        0.866
        0.607       -1.159        0.602
       -0.274       -0.116       -0.931
       -1.153       -0.025       -1.687
       -0.127       -2.213        1.263
        1.467        0.444       -1.951
       -1.584       -1.641        1.283
       -0.398       -0.183        1.823
        0.053        1.342       -2.019
        2.083       -0.741       -0.143
       -0.473       -0.791        0.100
       -1.188        1.360        1.194
       -2.363       -0.212       -0.313
        1.644        1.014        1.379
        0.884       -2.195       -0.705
        1.715       -0.296       -0.547
       -1.270        1.830       -0.464
       -1.034        2.039        0.159
       -2.103       -1.045        0.182
        0.621        0.415        1.629
       -0.918        1.389        0.002
        1.878       -0.327        0.993
       -0.758        1.209        0.640
        0.164        2.451        0.583
       -0.081       -0.625        2.258
       -1.616        1.331       -0.110
        0.502       -0.495        0.802
        0.143       -0.048        0.378
        0.526        0.233       -1.772
        2.066        0.211       -0.902
       -1.861        0.132        0.020
       -1.971       -0.187        1.007
        0.154       -1.948        1.848
        0.678       -1.839        0.428
       -2.260       -0.895       -0.480
        1.625        0.380       -0.374
       -0.537        2.355        0.490
        1.736       -1.234        0.192
       -1.394       -0.032       -0.474
       -1.104       -2.036       -1.026
        0.277        0.867        1.193
        0.034        1.583       -0.214
        1.078        2.171       -0.457
        1.243       -0.733       -1.799
        0.522        0.101        2.540
        0.555        0.753       -0.901
        0.182       -0.280       -1.434
       -0.968       -1.143       -0.225
        1.502       -1.505       -0.428
        0.200        1.538        1.403
       -0.276        0.821       -1.680
        0.200        0.564        2.151
       -0.835       -2.267        1.156
        0.043        0.627        0.565
       -1.338       -0.475        1.108
        1.815        0.025       -1.508
       -1.668        0.795       -0.977
        1.318        0.497        1.702
       -0.466       -1.761        0.849
        0.485       -1.426        1.549
        0.536        1.075        1.811
        1.014        0.588       -1.432
        0.734        1.654       -0.098
        0.640        1.372        0.841
       -1.659       -2.139        0.399
       -0.864       -0.872       -1.194
        0.823        0.988       -0.304
       -0.229        2.402       -0.711
        2.199        0.229        0.633
        1.742        1.307        0.408
        0.830        0.050        0.485
       -0.762        0.480       -2.005
        1.792        0.364        1.186
        1.537       -0.825        1.325
        1.418        1.727       -0.006
       -0.915        2.312       -0.770
        1.521        1.060       -0.202
        0.137        0.915       -0.395
        0.466        1.444       -0.724
       -0.405       -1.991       -0.962
       -0.908       -1.599        1.361
       -0.408        0.793        1.106
        0.031       -1.277        2.055
        0.221        0.230       -0.585
        1.038       -0.367       -0.647
        1.947       -1.001        0.800
       -0.215       -1.514        1.467
       -0.861        1.883        0.827
       -1.545       -1.888       -0.554
        0.368        2.092       -0.546
       -0.643       -1.341        1.973
       -1.248       -1.135        0.934
        2.285       -0.501        0.474
        0.794       -0.587       -1.280
       -0.484       -1.297       -0.752
        0.189        0.674       -2.201
       -1.230       -2.338       -0.110
       -1.779        1.469       -0.761
       -1.370       -1.222       -1.526
       -0.740       -0.698        2.164
        0.795       -1.530       -0.522
       -0.115       -0.292       -0.249
       -0.291        0.097        0.899
       -1.253        0.865        0.303
        1.578       -0.223       -2.097
        0.848        1.934       -1.059
       -2.274        0.290        0.550
        0.731        0.709        0.679
        0.903        0.639        2.255
        0.362       -1.401        0.014
       -2.097        0.961       -0.447
       -0.198       -0.579        0.711
       -0.475        2.172       -1.309
       -2.197       -0.383        0.369
       -0.112       -1.235        0.528
       -0.435        0.984       -2.341
        0.215       -1.657        0.938
        0.963        0.955        1.276
       -1.096       -0.269        1.741
       -0.796        0.715       -0.205
        1.182       -1.345        1.644
        0.875        1.626        1.462
        0.968        1.878        0.487
        0.625       -0.464       -1.948
       -1.679       -1.221       -0.338
        0.990        0.067       -2.295
        1.196       -0.384        0.920
       -0.158        0.146       -1.861
       -1.170       -1.822        0.745
       -1.363        1.522        0.528
        1.074       -0.688        1.834
        2.198        1.137       -0.106
        0.588       -0.567        2.357
       -1.179        0.389        1.934
       -0.838       -0.049        2.353
        0.530        2.026        1.026
       -0.144        0.023        2.442
        1.444       -0.168        1.531
       -0.172        1.965        0.933
       -0.252       -2.136       -0.292
       -0.390        1.493       -1.493
       -0.071       -0.526       -2.058
        0.105       -1.619       -0.629
       -0.059        1.292        0.758
       -0.507       -0.354       -1.528
       -0.845        0.913        1.628
        1.470       -0.523       -1.186
       -0.691       -0.191       -2.190
       -0.290        0.296       -2.501
       -1.048        0.477       -0.826
        0.302       -0.112        1.936
       -0.599       -0.642       -0.572
        1.165        0.538        0.141
       -1.352        1.305       -1.293
       -0.897       -0.642        0.599
       -1.007        1.833       -1.650
        0.142       -1.010        1.131
       -2.441        0.451       -0.094
        1.598        1.303       -1.136
        1.607       -0.534        0.384
        1.531        0.136        0.599
       -0.138        1.745       -0.884
        0.021       -0.955       -0.422
       -0.761       -2.482       -0.630
       -0.935        1.597        1.777
       -1.700       -1.003        1.459
       -1.013       -0.942        1.540
        1.044       -1.317        0.080
       -0.159       -0.806       -1.115
       -1.523        0.839        1.521
        0.228       -0.720        0.194
        1.251        1.738       -1.569
       -0.579        1.882       -0.346
       -1.784       -0.337        1.652
       -1.856       -0.823        0.820
        1.200       -1.690       -1.028
        1.292       -1.078        0.698
        0.080       -2.563        0.138
       -0.497        1.468        1.289
       -0.689       -1.972        0.221
       -0.046        1.069       -1.056
       -1.461       -0.552       -1.325
       -1.746       -1.474        0.611
       -0.654       -0.412        1.229
       -1.514       -0.302        0.460
       -2.003        0.295       -0.644
       -0.861        1.675       -0.987
        0.214       -2.287       -0.774
       -0.848       -1.815       -0.443
        0.931       -0.645        0.284
       -0.530       -0.124        0.281
       -0.558       -1.088        1.034
       -0.415        1.738        0.329
       -1.498        0.646       -0.292
        1.197        1.167        1.880
        0.911        0.314       -0.480
        1.860        1.566       -0.542
        1.843        0.658        0.233
        0.447       -2.075       -0.168
        0.295       -0.011       -2.364
        1.061        1.227        0.307
        0.643        2.071       -1.756
       -0.493        0.468        2.041
       -1.285       -0.713       -0.647
       -1.072       -2.501        0.548
