        1.132        2.275       -0.412
       -2.059       -1.140       -1.085
       -2.532        0.055       -0.127
        0.501        0.212       -1.434
       -0.773        1.386       -1.258
        1.166        0.681        2.347
       -0.412       -0.243        0.839
       -0.203       -0.492       -1.484
       -0.482        2.095       -0.182
        0.435       -1.980       -0.612
       -2.538        0.653       -0.531
        0.199        1.833        0.808
       -0.006        2.444        1.083
       -0.439        1.904        1.085
        0.715       -0.616        0.181
        0.140       -0.939       -0.020
        1.140        1.376       -1.231
       -0.213        0.216       -1.444
        2.493       -1.040        0.622
        1.047       -1.677       -0.412
        0.794        1.408       -0.021
        0.135       -0.047        2.520
        1.391       -0.570       -0.834
        1.999       -0.964       -0.686
        0.106       -1.627       -0.058
        0.993       -2.347       -0.457
        0.701       -1.305        0.118
        1.041       -0.479        1.997
       -0.289       -2.617       -0.594
       -1.029        1.380        2.065
       -0.521        0.175       -2.586
       -1.852       -1.087       -1.780
        1.376        1.010        0.068
       -1.817        0.547        2.038
        1.181        1.497        1.159
        1.726        1.339       -0.791
       -1.782        1.412        1.054
       -0.294        0.514        2.561
        0.259        1.708        2.073
       -0.595        1.324        1.458
       -0.430       -0.576        0.202
       -1.961       -0.016        1.678
       -0.189        0.157       -0.426
        2.059       -1.196       -1.844
       -2.315       -0.509       -0.427
        0.110       -1.601       -1.075
        1.329        0.389        0.409
        0.099       -2.695        0.481
        1.437       -0.020        0.984
        0.523        0.438       -2.053
       -0.142       -0.663        2.580
        1.829        1.205        0.558
        0.463       -0.123        1.920
        1.143        1.639       -1.836
        0.902        1.098       -2.147
       -2.040        1.491        0.400
       -1.199       -0.302        2.621
       -2.106       -1.596        0.740
       -0.159        0.843       -0.366
        0.537        2.490       -0.178
        1.274        1.592        0.468
       -1.014        0.517        0.376
        0.837       -0.208       -0.971
       -0.819        1.950        1.654
        1.183        1.092        1.801
        0.811       -0.729        1.385
        0.210        0.078        0.695
        1.228        0.958        0.780
       -0.536        0.805       -1.580
        0.739       -1.407        1.364
       -1.113        0.194       -0.752
       -0.088        2.615        0.028
       -1.957        0.438       -0.301
        0.733        1.781       -0.628
        0.281        1.047        1.835
        1.795        0.568        0.890
        1.394       -1.987       -0.960
       -0.214       -0.524       -0.473
       -0.631       -2.223       -1.055
       -0.907        0.499       -2.078
       -1.961        1.627       -1.027
       -1.513       -0.788       -1.296
       -1.468        1.712        1.604
        1.115        0.449       -0.242
        0.894       -0.143       -1.988
       -2.286       -1.170       -0.436
       -1.373       -0.539       -0.108
       -0.444        0.892        1.981
       -0.984        1.695       -0.332
        0.831        0.378        0.867
        1.468        0.785       -1.105
        2.323        0.337       -0.352
       -1.591        0.145        0.546
       -1.495       -0.555        1.714
       -1.306       -0.084       -1.959
       -2.104        0.166       -1.444
        0.714        0.946        1.257
       -1.273        1.102        1.417
        2.187       -1.724       -0.102
        0.544        1.111       -0.983
       -0.737        1.097       -0.629
        0.773       -2.291       -1.114
        0.018        1.091        2.448
        0.887        2.032        0.151
        1.355        1.882       -0.900
        1.183       -1.240       -1.573
       -1.013       -2.009        0.909
        0.844        0.506       -0.887
       -1.055       -2.299        0.285
       -1.170       -1.196       -0.808
       -1.941        0.907        1.432
       -0.950       -1.114       -2.435
       -1.822       -0.349        2.268
        0.162        0.502       -0.899
       -0.374        1.551        2.064
       -1.006       -0.201        0.375
        2.532       -0.368        0.630
       -0.407        0.134        0.252
        2.013       -0.252       -0.663
       -1.565        1.996        0.721
        1.944       -1.081        1.071
        2.385       -1.692        0.549
        2.532        0.861       -0.011
       -1.017       -1.642        0.333
        2.612       -0.016       -0.837
        1.085       -0.244       -0.309
        0.173        1.704       -1.126
        2.258        0.766        1.336
       -1.588       -0.206        1.139
        0.150       -0.865       -1.016
       -0.433       -1.657        0.756
       -0.983        1.136        0.034
       -0.796        1.617       -1.881
       -0.425        1.708       -0.752
        0.421       -1.928       -1.577
       -1.947       -1.596        0.038
       -0.241       -1.958       -0.562
        2.251       -1.040       -0.025
       -0.923       -1.382        2.155
       -1.068        2.371       -0.439
       -0.408       -2.054        1.326
        0.829       -1.614       -1.072
        2.299        0.967       -0.645
       -0.766        2.595        0.161
        1.265       -1.711        0.246
       -0.210       -0.401       -2.464
        2.605        0.605       -1.129
        0.740       -1.739        0.695
        1.509       -0.435        1.543
        2.130       -0.519       -1.788
        0.103        2.742       -0.664
       -0.183        1.623       -2.251
       -0.356       -1.036        2.024
       -0.207        1.281        0.811
        1.716        1.588       -1.455
        0.507        0.118       -0.418
       -1.000        1.998       -0.977
        0.162        0.801       -1.523
        1.908       -0.698        0.514
        0.414       -2.648       -0.624
        1.836       -2.066        0.370
        0.152       -0.241        0.044
       -0.227       -1.181       -1.517
        0.262        0.757        0.779
        1.932       -0.011        0.485
        0.846       -0.935       -1.047
       -1.682        0.223        2.598
        2.411        0.791        0.659
       -0.589       -0.079       -1.959
        0.806       -1.106        1.953
        0.180        1.189        0.223
        2.375        0.175        0.988
       -1.967       -0.908        0.068
       -1.728       -0.816       -0.612
       -0.560       -0.813       -2.002
        2.528       -1.343       -0.571
       -0.574        1.058       -2.208
       -1.462        0.389        1.443
       -1.561       -0.951        1.129
        1.313       -2.110        0.814
       -0.911        0.246       -1.442
       -1.344        1.397       -0.826
       -0.280        2.145        0.462
       -1.021        0.353        2.598
       -1.584       -0.573        0.540
       -1.287        2.268        1.286
        1.395        1.656       -0.249
       -0.415        0.851        0.313
        1.344       -0.303        0.352
       -0.772        0.599        1.444
        1.312       -1.411        0.917
        2.294       -0.309       -0.034
        0.349        0.351        1.342
       -2.033       -0.904        1.897
       -1.847       -0.420       -1.773
       -0.863       -0.517        2.062
       -1.003       -0.578        0.978
       -0.467       -2.025        0.132
       -1.627        0.793        0.208
        1.289       -1.005        0.306
       -0.403       -1.337        1.372
       -1.847        2.018        0.047
        0.139       -0.123       -1.961
        0.148       -2.386        1.039
        0.755       -1.044        0.757
