        0.741        0.117       -1.101
        2.124       -0.233       -0.094
       -0.749        0.803       -0.387
       -1.001       -2.211       -0.298
        1.967        0.559        1.522
       -0.725       -2.845       -0.424
       -2.048        0.945       -0.851
        1.118        0.470       -2.171
       -0.048       -2.909       -0.570
        1.598       -0.052        1.613
        0.504        2.154       -0.120
       -1.051       -1.252       -0.052
       -1.085        0.725       -2.430
       -0.343       -1.445       -1.038
        2.086       -0.436        1.296
       -2.247        0.688        0.906
        1.581       -0.851       -0.691
       -1.019        0.760        2.183
        0.419       -2.124       -1.634
        1.390       -1.171        1.114
       -0.410       -1.293        0.156
        0.124       -1.509       -1.552
       -0.523        0.665        1.705
       -0.916        1.045        0.240
       -2.448       -0.533       -0.159
       -1.606       -0.042       -0.313
       -0.107       -0.266        2.272
       -1.263       -1.364       -2.426
       -2.050       -0.257       -1.174
        1.094       -0.870       -0.199
        0.570        0.729        2.223
        2.817        1.007        0.769
        0.337        1.354       -0.676
        2.045        1.939        0.785
       -1.144        1.797       -0.934
       -1.735       -0.984       -2.097
        0.216       -0.788       -1.586
       -0.668       -0.718       -0.138
       -1.547        2.278        0.321
       -0.857       -0.280        1.571
        2.172        0.277       -1.634
        1.441       -1.473       -0.269
       -0.307        0.309       -1.621
       -0.574        1.643        0.122
        0.060        2.467        0.976
       -0.124       -0.409       -0.512
        1.212        0.098       -1.595
        0.355       -0.365        1.748
        0.378        1.155        1.118
       -0.230       -2.417       -1.716
       -1.240        1.673        0.268
        1.458        2.359        0.658
        0.884       -0.749        1.429
       -1.115        0.510        0.653
        0.879       -2.371       -1.156
       -0.061        0.764       -0.563
       -1.627        0.428       -2.124
       -0.473       -0.028       -2.253
        1.963       -1.411       -0.725
        1.942        1.300        0.535
        1.322       -0.265       -1.009
        1.616        0.891       -0.714
        1.164        0.132        0.740
       -1.154        0.357        1.618
        1.897       -0.819        0.713
       -1.150       -1.754       -1.873
        0.192       -1.439        1.191
       -2.755        0.106       -0.077
       -2.439        0.156        1.329
       -0.037       -0.760        0.048
       -0.961        1.541       -1.530
        1.236        0.068        2.500
       -0.839        1.182       -0.968
       -0.749       -0.557        2.188
        0.960        1.314        2.156
        0.810       -1.513        1.450
       -1.266        1.529        1.262
       -1.231       -1.632       -0.618
       -1.935        1.232        1.184
       -0.675        2.038       -0.478
        1.546        0.733        0.628
       -1.517        0.062       -1.525
        0.926        1.654       -1.397
        0.527        0.140        0.493
        1.280       -1.425       -0.969
       -0.600        0.352       -2.775
       -0.254       -3.052        0.072
       -0.766       -2.020       -0.951
       -0.628        2.495        1.141
